data,letter,category_id
pajtovići,P,1
palasi,P,1
paležnica donja,P,1
paležnica gornja,P,1
paljevina,P,1
paloč,P,1
palučci,P,1
pandžova mahala,P,1
panjik,P,1
paoča,P,1
paočići,P,1
papari,P,1
papas,P,1
papažani,P,1
papratno,P,1
par selo gornje,P,1
paraun,P,1
parašlika,P,1
paretak,P,1
parežani,P,1
pargan,P,1
pariževići,P,1
parnica,P,1
parnice,P,1
parojskanjiva,P,1
parsovići,P,1
parževići,P,1
pasci donji,P,1
pasič,P,1
pasjača,P,1
patkovača,P,1
patkovina,P,1
paunci,P,1
pauč,P,1
pavice,P,1
paviovići,P,1
pavičinakula,P,1
pavljido,P,1
pavoić,P,1
pazarić,P,1
pačerani,P,1
pađeni,P,1
pađine,P,1
pašićkula,P,1
pedići,P,1
pediše,P,1
pedrazi,P,1
pekara,P,1
pelagićevo,P,1
pelja,P,1
pendičići,P,1
pepelari,P,1
peratovci,P,1
perca,P,1
perduhovo selo,P,1
perivoje,P,1
perjani,P,1
pervan donji,P,1
pervan gornji,P,1
petojevići,P,1
petovići,P,1
petrica,P,1
petričevac,P,1
petrovice gornje,P,1
petrovovrelo,P,1
petruše,P,1
peći,P,1
pećigrad,P,1
pećine,P,1
pećišta,P,1
pečenci,P,1
peševići,P,1
peštovina,P,1
pidriš,P,1
pihlice,P,1
pijavice,P,1
pijeskovi,P,1
pijestina,P,1
pijevac,P,1
pijevčići,P,1
piljužići,P,1
piperci,P,1
piragići,P,1
piralići,P,1
pirići,P,1
pirkovići,P,1
pisarići,P,1
piskavica,P,1
piskaviće,P,1
piskoč,P,1
pičevići,P,1
pištaline,P,1
pištanica,P,1
pjanići,P,1
pjenovac,P,1
pjevnik,P,1
plahovići,P,1
plain-kemating,P,1
plainkemating,P,1
plamenice,P,1
planadola,P,1
plane,P,1
planinći,P,1
platice,P,1
platidol,P,1
plavuzi,P,1
plazulja,P,1
plačikus,P,1
pločari,P,1
pločnik,P,1
plužnidolac,P,1
pobratci,P,1
pobrde,P,1
pobriježje,P,1
pobrđemilodraž,P,1
pobuđe,P,1
podhomar,P,1
podastinje,P,1
podavrelo,P,1
podbare,P,1
podbila,P,1
podbile,P,1
podborina,P,1
podborje,P,1
podbukovik,P,1
podcitonja,P,1
podgljivlje,P,1
podgorje,P,1
podgrabež,P,1
podgredina,P,1
podhomara,P,1
podhranjen,P,1
podilijak,P,1
podivače,P,1
podić,P,1
podjele,P,1
podjunač,P,1
podkaldrma,P,1
podkoran,P,1
podkozara donja,P,1
podkrajeva,P,1
podkubaš,P,1
podkula,P,1
podlipnik,P,1
podljutače,P,1
podloznik,P,1
podlug,P,1
podlugovi,P,1
podlukovac,P,1
podmedenik,P,1
podmednik,P,1
podmeljine,P,1
podmilačje,P,1
podomar,P,1
podorašac,P,1
podorašje,P,1
podoška,P,1
podpećine,P,1
podprisoje,P,1
podrakovac,P,1
podrastovaca,P,1
podravno,P,1
podripci,P,1
podromanija,P,1
podselo,P,1
podsikira,P,1
podsiljevac,P,1
podsrnetica,P,1
podstijena,P,1
podstijene,P,1
podstirovnik,P,1
podstranje,P,1
podstraševica,P,1
podubac,P,1
podvinjci,P,1
podvitez,P,1
podvori,P,1
podvranićpodkraj,P,1
podvrsnik,P,1
podčauš,P,1
podšiljak,P,1
podžeplje,P,1
pofalići,P,1
pojezna,P,1
poklečani,P,1
pokojište,P,1
pokrajčići,P,1
police,P,1
poljana mahala,P,1
poljanice,P,1
poljari,P,1
poljavnice,P,1
polje ostružnica,P,1
polje slavka gavrančića,P,1
polje višnjica,P,1
polje šćitovo,P,1
polje bijela,P,1
poljicepopovo,P,1
poljine,P,1
pomenovići,P,1
ponijerka,P,1
ponir,P,1
ponjavići,P,1
ponjevići,P,1
ponjušina,P,1
ponorska mahala,P,1
pope,P,1
popovmost,P,1
popovi,P,1
popratine,P,1
popratnik,P,1
poratak,P,1
poratje,P,1
porače,P,1
porebrice,P,1
poređerabina,P,1
porija,P,1
poriječani,P,1
porin,P,1
poriče,P,1
porječina,P,1
porječje,P,1
postajapavez,P,1
postoljani,P,1
postolje,P,1
potkalinje,P,1
potkomlje,P,1
potkozlovača,P,1
potočanskilipik,P,1
potpaljenik,P,1
potpolje,P,1
potrkuša,P,1
povine,P,1
pozderčići,P,1
poča,P,1
počelje,P,1
počitelj,P,1
požarnica,P,1
požetva,P,1
prasnerupe,P,1
prašište,P,1
praščijak,P,1
praščići,P,1
prebilje,P,1
prebilovci,P,1
prebiša,P,1
prebljezi,P,1
predionica,P,1
predolje,P,1
predrobnica,P,1
preljubovići,P,1
prelovo,P,1
premac,P,1
premelovići,P,1
premišlje,P,1
preodac,P,1
preraca,P,1
presjedovac,P,1
pretiša,P,1
previla,P,1
prević,P,1
prevlje,P,1
prevrač,P,1
prečani,P,1
prhinje,P,1
pribava,P,1
pribelja,P,1
pribidoli,P,1
pribinić,P,1
pribinovići,P,1
pribitkovići,P,1
pribjenovići,P,1
pribraca,P,1
pridvorci,P,1
prijaci,P,1
prijakovci,P,1
prijani,P,1
prijehod,P,1
priječani,P,1
prijeđel,P,1
prikojci,P,1
prikrajci,P,1
priluka,P,1
primorskestaje,P,1
primočaglavica,P,1
primčići,P,1
prisade,P,1
prisap,P,1
prisjeka donja,P,1
prisjeka gornja,P,1
prisojani,P,1
prisojnislši,P,1
pritoka,P,1
privalj,P,1
privorac,P,1
prknovčići,P,1
prkosi,P,1
prkovići,P,1
prline,P,1
prnjavormali,P,1
prnjavor veliki,P,1
proboj,P,1
prohići,P,1
prokos,P,1
prokosovići,P,1
prolaz,P,1
prolog,P,1
prosje,P,1
prosječeno,P,1
provalije,P,1
prošići,P,1
prskanje,P,1
prud,P,1
prudi,P,1
prusac,P,1
prutine,P,1
prvanj,P,1
prćavci,P,1
pršeši,P,1
puhale,P,1
puharska,P,1
pundol,P,1
purači,P,1
puračić,P,1
puriši,P,1
pusmulići,P,1
pusto selo,P,1
pusto polje,P,1
puteševica,P,1
putiš,P,1
puzevina,P,1
pučenik,P,1
pučile,P,1
pušići,P,1
pšenik,P,1
portorož,P,1
ruma,P,1
rosario,R,1
riodežaneiro,R,1
ruse,R,1
rustavi,R,1
rodos,R,1
rozo,R,1
rejkjavik,R,1
rim,R,1
ređodikalabrija,R,1
redžajna,R,1
rason,R,1
riga,R,1
rabat,R,1
rostov,R,1
rijad,R,1
ričmond,R,1
ren,R,1
rems,R,1
roterdam,R,1
rijeka,R,1
rožaje,R,1
raška,R,1
rača,R,1
resavica,R,1
ribnica,R,1
rudovci,R,1
rab,R,1
rovinj,R,1
radoviš,R,1
ravno,R,1
rogatica,R,1
rudo,R,1
rimini,R,1
rabas,R,1
rabenovac,R,1
rabrovac,R,1
rabrovo,R,1
radaljevo,R,1
radaljica,R,1
radejna,R,1
radenka,R,1
radenkovac,R,1
radenković,R,1
radevce,R,1
radikinabara,R,1
radinac,R,1
radinjince,R,1
radinovac,R,1
radičevac,R,1
radičevci,R,1
radičević,R,1
radljevo,R,1
radmanovo,R,1
radmilovići,R,1
radmirovac,R,1
radobić,R,1
radobuđa,R,1
radoinja,R,1
radojevo,R,1
radojčini,R,1
radonjica,R,1
radonjina mahala,R,1
radosin,R,1
radovanovići,R,1
radovašnica,R,1
radovici,R,1
radovići,R,1
radovnica,R,1
radoševo,R,1
radošin,R,1
radošiće,R,1
radošljavci,R,1
raduhovce,R,1
radujevac,R,1
radunje,R,1
radučićamala,R,1
rafuna,R,1
ragodeš,R,1
raičeviće,R,1
rajac,R,1
rajinac,R,1
rajičići,R,1
rajkinac,R,1
rajkovica,R,1
rajković,R,1
rajkoviće,R,1
rajnice,R,1
rajno polje,R,1
rajčevce,R,1
rajčilovci,R,1
rajčinoviće,R,1
rakari,R,1
rakinac,R,1
rakitska mahala,R,1
rakići,R,1
rakičevići,R,1
raklja,R,1
rakovdol,R,1
rakova,R,1
rakovabara,R,1
rakovac,R,1
rakovica,R,1
ralja,R,1
raljin,R,1
ram,R,1
ramazanci,R,1
ramaća,R,1
ramnaartina,R,1
ramnidel,R,1
ramnište,R,1
ramoševo,R,1
ranatovce,R,1
randžići,R,1
ranginamala,R,1
ranilović,R,1
raninci,R,1
rankovareka,R,1
rankovići,R,1
ranovac,R,1
ranutovac,R,1
rančevo,R,1
rančindol,R,1
rapavica,R,1
rascepenica,R,1
raskrsje,R,1
rasnica,R,1
rasno,R,1
raspoganče,R,1
rastenoviće,R,1
rastina,R,1
rastište,R,1
rastovnica,R,1
rataje,R,1
ratajska,R,1
ratare,R,1
ratari,R,1
ratina,R,1
ratković,R,1
ratkovo,R,1
rautovo,R,1
ravangaj,R,1
ravanci,R,1
ravna,R,1
ravnabanja,R,1
ravnabuka mahala,R,1
ravnadubrava,R,1
ravnagora,R,1
ravnareka,R,1
ravnašuma,R,1
ravnaja,R,1
ravni,R,1
ravnidel,R,1
ravnido,R,1
ravnigaj,R,1
ravnitopolovac,R,1
ravnišort,R,1
ravnine,R,1
ravnje,R,1
ravno selo,R,1
ravče polje,R,1
razbojna,R,1
razgojna,R,1
rađevo selo,R,1
rašanac,R,1
raševica,R,1
rašince,R,1
rašića,R,1
raškoviće,R,1
raškovići,R,1
ražanj,R,1
raždaginja,R,1
rdavac,R,1
rdovo,R,1
rebelj,R,1
redžepovići,R,1
reka,R,1
rekarci,R,1
rekovac,R,1
relja,R,1
reljan,R,1
reljinac,R,1
reljinci,R,1
repince,R,1
repište,R,1
repnica,R,1
resen,R,1
resinac,R,1
resnik,R,1
reva,R,1
rez,R,1
rečanska mahala,R,1
rečica,R,1
rečice,R,1
rečka,R,1
reževiće,R,1
rgaje,R,1
rgotina,R,1
rgošte,R,1
ribarci,R,1
ribare,R,1
ribari,R,1
ribarice,R,1
ribariće,R,1
ribaševina,R,1
ribeškikraj,R,1
ribnice,R,1
rid,R,1
ridarci,R,1
rikačevo,R,1
riljac,R,1
ripanj,R,1
risteninci,R,1
ristinci,R,1
ristinska mahala,R,1
ristići,R,1
ristovac,R,1
ritiševo,R,1
ritopek,R,1
ritošići,R,1
rivica,R,1
riznići,R,1
riđake,R,1
riđevštica,R,1
riđica,R,1
rlica,R,1
roanda,R,1
robaje,R,1
roganci,R,1
rogavčina,R,1
rogača,R,1
rogačica,R,1
roge,R,1
rogljevići,R,1
rogljevo,R,1
rogojevac,R,1
rokci,R,1
romanova mahala,R,1
ropović,R,1
ropočevo,R,1
rosci,R,1
rosica,R,1
rosići,R,1
rosomač,R,1
rospićuprija,R,1
rosulja,R,1
rovni,R,1
roćevac,R,1
roćevići,R,1
ročnjak,R,1
rošci,R,1
rožanci,R,1
rožanstvo,R,1
roždace,R,1
rožina,R,1
rsovac,R,1
rsovci,R,1
rtari,R,1
rtkovo,R,1
rubribreza,R,1
rucka,R,1
rudabukva,R,1
rudare,R,1
rudenice,R,1
rudinje,R,1
rudnaglava,R,1
rudnica,R,1
rudnik,R,1
rudnjak,R,1
rujetiće,R,1
rujevac,R,1
rujevica,R,1
rujišnik,R,1
rujkovac,R,1
rujnik,R,1
ruklada,R,1
rumenci,R,1
rumenka,R,1
rumenkinci,R,1
rumska,R,1
runjani,R,1
rupa,R,1
rupe,R,1
rupice,R,1
ruplje,R,1
ruskikrstur,R,1
rusko selo,R,1
rusna,R,1
rutevac,R,1
rutoši,R,1
ruđa,R,1
ruđinci,R,1
rušanpivnica,R,1
rušanj,R,1
ružina mahala,R,1
ružiće,R,1
rvati,R,1
rđavica,R,1
ržanica,R,1
rabac,R,1
radakovići,R,1
radakovo,R,1
radalji,R,1
radani,R,1
radanovići,R,1
radašnica,R,1
radeljevo selo,R,1
radeljići,R,1
radeni,R,1
radikovci,R,1
radinje,R,1
radinovići,R,1
radić,R,1
radići,R,1
radičići,R,1
radišići,R,1
radnovac,R,1
radnovići,R,1
radoboj,R,1
radoišće,R,1
radovin,R,1
radočaji,R,1
radoši,R,1
radošikodvišnjana,R,1
radošinovac,R,1
radulovići,R,1
radusini,R,1
raduč,R,1
radučić,R,1
rajevci,R,1
rajevo selo,R,1
rajino polje,R,1
rajićgudovački,R,1
rajići,R,1
rajiče,R,1
rajki,R,1
rajsavci,R,1
rajčevići,R,1
rajčići,R,1
rajšići,R,1
rakalj,R,1
rakasi,R,1
rake,R,1
rakitje,R,1
rakitovec,R,1
rakitovica,R,1
rakičani,R,1
rakotići,R,1
rakotule,R,1
rakov potok,R,1
rakovec,R,1
ramanovci,R,1
ramljak,R,1
ramljani,R,1
rapaindol,R,1
rapainklanac,R,1
rapaići,R,1
rapajićakraj,R,1
rapovac,R,1
rasinja,R,1
raslina,R,1
rasovača,R,1
ratalj,R,1
ratkoveczlatarski,R,1
ratkovica,R,1
ratkovići,R,1
rausovac,R,1
rava,R,1
ravanje,R,1
ravlići,R,1
ravnidabar,R,1
ravnice,R,1
ravnice-desinićke,R,1
ravnicedesinicke,R,1
ravnik,R,1
ravča,R,1
razbojište,R,1
razorina,R,1
račice,R,1
račinovci,R,1
račičkibrijeg,R,1
račišće,R,1
račjavas,R,1
raša,R,1
rašeljke,R,1
rašići,R,1
rašpor,R,1
raštele,R,1
ražanac,R,1
rebići,R,1
reljani,R,1
remetinec,R,1
remetineckriževački,R,1
removac,R,1
rendulići,R,1
repaš,R,1
repinjovača,R,1
repušnica,R,1
resanovići,R,1
retfala,R,1
retkovci,R,1
rezovac,R,1
rečicakriška,R,1
rešetari,R,1
reštovožumberačko,R,1
režanci,R,1
ribićakosa,R,1
ribičići,R,1
ribnik,R,1
riječanibujinjski,R,1
riječanišakanlijski,R,1
ripišta,R,1
rivanj,R,1
rizvanuša,R,1
rogač,R,1
roglići,R,1
rogotin,R,1
rogoznica,R,1
rogoža,R,1
rogulje,R,1
rogulji,R,1
roguljići,R,1
rojnice,R,1
rokovci,R,1
romci,R,1
roncevići,R,1
ronići,R,1
rosandići,R,1
rose,R,1
rosulje,R,1
rotnidolac,R,1
rovinjsko selo,R,1
rovišće,R,1
roč,R,1
rožani,R,1
rožat,R,1
rožići,R,1
rt,R,1
rtina,R,1
rubeši,R,1
rude,R,1
rudeleupolju,R,1
rudelji,R,1
rudeži,R,1
rudina,R,1
rudine,R,1
rudići,R,1
rudo polje,R,1
rudo polje bruvanjsko,R,1
rugvica,R,1
ruhci,R,1
rujišta,R,1
rukavac,R,1
rukavine,R,1
runci,R,1
runja,R,1
runjići,R,1
runovici,R,1
runović,R,1
rusić,R,1
ruča,R,1
rušani,R,1
ruševac,R,1
ruševo,R,1
ruševokrmpotsko,R,1
rušići,R,1
ruščica,R,1
ruščić,R,1
ruščići,R,1
ružić,R,1
ružići,R,1
rabitlje,R,1
rabri,R,1
radan,R,1
radeta,R,1
radetina,R,1
radevići,R,1
radeća,R,1
radigojno,R,1
radimiri,R,1
radindo,R,1
radmanci,R,1
radmuževići,R,1
radojevaglava,R,1
radojevići,R,1
radomir,R,1
radosavac,R,1
radovdo,R,1
radovac,R,1
radovanići,R,1
radović,R,1
radovića polje,R,1
radulići,R,1
radunovići,R,1
raduš,R,1
rafajlovići,R,1
raganice,R,1
raičevine,R,1
raičevići,R,1
rajićevdo,R,1
rajišići,R,1
rajovići,R,1
rakita,R,1
rakića kuće,R,1
rakonje,R,1
rakonjska,R,1
raljevci,R,1
ramadićado,R,1
ramovićado,R,1
ramovoždrijelo,R,1
ranče,R,1
raonići,R,1
raovići,R,1
rap,R,1
ras,R,1
rasadnik,R,1
raskrsnica,R,1
raslvići,R,1
rasoje,R,1
rasova,R,1
rasovo,R,1
raspori,R,1
raspuće,R,1
rastiš,R,1
rastoci,R,1
rastoka,R,1
rastovac,R,1
rasulje,R,1
ratajićaglavica,R,1
ratiševina,R,1
ratkovdo,R,1
ravan,R,1
ravanj,R,1
ravna rijeka,R,1
ravnesmreke,R,1
ravnikrstac,R,1
ravnilaz,R,1
ravnica,R,1
razdolje,R,1
razdrt,R,1
razići,R,1
razmuće,R,1
razvršje,R,1
raći,R,1
račevo,R,1
rađevići,R,1
rađevo,R,1
rašinovići,R,1
raško,R,1
raškovdo,R,1
raškovoguvno,R,1
rašnović,R,1
raštica,R,1
raščevići,R,1
raščići,R,1
redice,R,1
redžićakrlje,R,1
releza,R,1
reljino  brdo,R,1
reljići,R,1
renovac,R,1
repaji,R,1
reparica,R,1
repičkealuge,R,1
repsa,R,1
resna,R,1
reč,R,1
reževići,R,1
ribarevina,R,1
ribljak,R,1
ribničkavrela,R,1
ribnjak,R,1
rijeka crnojevića,R,1
rijeka reževići,R,1
riječani,R,1
riječkigrad,R,1
risan,R,1
risjido,R,1
ristovina,R,1
riđani,R,1
rmuše,R,1
rodijelja,R,1
rogami,R,1
rogani,R,1
rogači,R,1
rogovina,R,1
rojevići,R,1
rokoči,R,1
rokočkido,R,1
role,R,1
romač,R,1
rondovići,R,1
rončevići,R,1
ropoč,R,1
rosno brdo,R,1
rova,R,1
rovanj,R,1
rovačkotrebaljevo,R,1
rovca,R,1
rovine,R,1
rovčani,R,1
rošca,R,1
rošenica,R,1
rpavac,R,1
rta,R,1
rubeži,R,1
rudanci,R,1
rudevine,R,1
rudeš,R,1
rudinice,R,1
rudinovača,R,1
rudićalaka,R,1
rudnice,R,1
ruišta,R,1
ruište,R,1
rujevo,R,1
rupemujovića,R,1
rupina,R,1
rusenovići,R,1
rusojevići,R,1
rustovo,R,1
ručevac,R,1
ručina,R,1
ruđinopočivalo,R,1
ružićadolac,R,1
rvanagora,R,1
rvaši,R,1
ržanido,R,1
rženido,R,1
ržine,R,1
ržišta,R,1
radanovci,R,1
radaslije,R,1
radava,R,1
radačići,R,1
radeljevići,R,1
radešine,R,1
radešići,R,1
radijevići,R,1
radimlja,R,1
radiševina,R,1
radlovići,R,1
radmanići,R,1
radnja donja,R,1
radomirovac,R,1
radonjići,R,1
radosavska,R,1
radovlaz,R,1
radovanovićatorine,R,1
radovčići,R,1
radoševići,R,1
radoželje,R,1
radulovdo,R,1
radunice,R,1
rainci donji,R,1
rainci gornji,R,1
raićevdo,R,1
raići,R,1
rajetići,R,1
rajicke,R,1
rajinovci,R,1
rajnovo brdo,R,1
rajskido,R,1
rakino brdo,R,1
rakite,R,1
rakitnica,R,1
rakićadolina,R,1
rakovanoga,R,1
ramići,R,1
ranikuće,R,1
ranojevići,R,1
raotići,R,1
rapatnica,R,1
rapovine,R,1
raptibobani,R,1
raptizupci,R,1
rapćani,R,1
rasavci,R,1
raskršće,R,1
rasovac,R,1
raspasci,R,1
rasputnjive,R,1
rastovača,R,1
rasvar,R,1
rat,R,1
rataja,R,1
ratanj,R,1
ratine,R,1
rauševac,R,1
ravanjsko,R,1
ravnanjiva,R,1
ravnaraduša,R,1
ravnaromanija,R,1
ravne,R,1
ravne donje,R,1
ravne gornje,R,1
razbojljevčanski,R,1
razlomišće,R,1
raćeš-do,R,1
racesdo,R,1
račica,R,1
račinovići,R,1
račić,R,1
račići,R,1
raško polje,R,1
raškovci,R,1
rašljani,R,1
rašljeva,R,1
rašćani,R,1
rašće,R,1
ražljevo,R,1
rekavice,R,1
reljino selo,R,1
renići,R,1
renovica,R,1
repca,R,1
repino brdo,R,1
repnik,R,1
repovac,R,1
repovci,R,1
repovica,R,1
repuh,R,1
repuševići,R,1
resanovci,R,1
revenik,R,1
rešetnica,R,1
rešetnik,R,1
ribaljteg,R,1
ribarići,R,1
ribioc,R,1
ribići,R,1
rijeke,R,1
rijeća,R,1
riječ-do,R,1
rijecdo,R,1
rilić,R,1
rilja,R,1
rioca,R,1
ripač,R,1
ristanovići,R,1
ritešić,R,1
rizovići,R,1
rizvanovići,R,1
rizvići,R,1
ričica,R,1
ričice,R,1
rječica donja,R,1
rječica gornja,R,1
rodijelj,R,1
rodoč,R,1
rogače,R,1
rogolji,R,1
rogoušići,R,1
rohci,R,1
romanovci,R,1
ropovići,R,1
rorovina,R,1
rosijevići,R,1
roskovići,R,1
rosovići,R,1
rotilj,R,1
rotin,R,1
rovašići,R,1
rovna,R,1
ročević,R,1
rošići,R,1
rošnjače,R,1
rubinići,R,1
rudica,R,1
rudice,R,1
rudindo,R,1
ruhotina,R,1
rujan,R,1
rulići,R,1
rumboci,R,1
rupari,R,1
rupnido,R,1
rusanovići,R,1
ruskapilana,R,1
rutenovići,R,1
ružićnjive,R,1
regensburg,R,1
regenzburg,R,1
rotenburgpovrhtaubera,R,1
rotenburg,R,1
svilajnac,S,1
senta,S,1
sjenica,S,1
smederevo,S,1
smederevskapalanka,S,1
sombor,S,1
srbobran,S,1
sremskamitrovica,S,1
sremskikarlovci,S,1
starapazova,S,1
subotica,S,1
skadar,S,1
sentdžons,R,1
sidnej,S,1
salcburg,S,1
sukre,S,1
santakruzdelasijera,S,1
sarajevo,S,1
saopaulo,S,1
salvador,S,1
sofija,S,1
starazagora,S,1
solun,S,1
ser,S,1
santodomingo,S,1
sansalvador,S,1
saporo,S,1
sana,S,1
saskatun,S,1
seul,S,1
sanhose,S,1
segedin,S,1
solnok,S,1
skoplje,S,1
strumica,S,1
stavanger,S,1
sanktpeterburg,S,1
samara,S,1
sanmarino,S,1
seravale,S,1
saotome,S,1
santoantonio,S,1
singapur,S,1
sanantonio,S,1
sandijego,S,1
sanhoze,S,1
sanfrancisko,S,1
sijetl,S,1
springfild,S,1
soltlejksiti,S,1
sakramento,S,1
stamford,S,1
sentpol,S,1
sinsinati,S,1
sfaks,S,1
sus,S,1
serdar,S,1
sanderland,S,1
sauthempton,S,1
stouk,S,1
svonsi,S,1
salto,S,1
samarkand,S,1
suva,S,1
strazbur,S,1
sentetjen,S,1
sendeni,S,1
split,S,1
slavonskibrod,S,1
sisak,S,1
sarh,S,1
santijago,S,1
sanktgalen,S,1
stokholm,S,1
sevilja,S,1
saragosa,S,1
svrljig,S,1
sevojno,S,1
sijarinskabanja,S,1
sokobanja,S,1
sopot,S,1
sremskakamenica,S,1
starčevo,S,1
surdulica,S,1
surčin,S,1
sanskimost,S,1
samobor,S,1
senj,S,1
sinj,S,1
skradin,S,1
slatina,S,1
slunj,S,1
solin,S,1
starigrad,S,1
supetar,S,1
svetanedelja,S,1
svetiivanzelina,S,1
struga,S,1
svetinikole,S,1
skopje,S,1
sapna,S,1
skendervakuf,S,1
sokolac,S,1
srbac,S,1
srebrenica,S,1
srebrenik,S,1
stanari,S,1
stolac,S,1
sutomore,S,1
soci,S,1
soči,S,1
sadane,S,1
sagonjevo,S,1
sainovina,S,1
sajan,S,1
sakar,S,1
sakule,S,1
salakovac,S,1
salaš,S,1
salašcrnobarski,S,1
salašnoćajski,S,1
samaila,S,1
samardžiska mahala,S,1
samarinovac,S,1
samarnica,S,1
samokovo,S,1
samoš,S,1
sanad,S,1
sandalj,S,1
sangovci,S,1
sanković,S,1
saraje,S,1
saranovo,S,1
saraorci,S,1
sastanci,S,1
sastavci,S,1
satanska mahala,S,1
savina mahala,S,1
savino selo,S,1
savići,S,1
savković,S,1
savovo,S,1
savskivenac,S,1
sađavac,S,1
saš,S,1
sebečevac,S,1
sebečevo,S,1
sebimilje,S,1
sebrat,S,1
sedlare,S,1
sedlari,S,1
sedmačka mahala,S,1
sedobro,S,1
sefkerin,S,1
sejace,S,1
sekirača,S,1
sekurič,S,1
selačka,S,1
selenča,S,1
seleuš,S,1
selevac,S,1
selište,S,1
seljane,S,1
seljašnica,S,1
selo,S,1
selo kostolac,S,1
selova,S,1
selčani,S,1
semedraž,S,1
semegnjevo,S,1
semeteš,S,1
semče,S,1
sena,S,1
senaja,S,1
seničani,S,1
seništa,S,1
senja,S,1
senje,S,1
senjski rudnik,S,1
senokos,S,1
seone,S,1
sepci,S,1
sesalac,S,1
sevarica,S,1
severovo,S,1
sezemče,S,1
sečareka,S,1
sečanica,S,1
sečanj,S,1
sibač,S,1
sige,S,1
sijarina,S,1
sijerač,S,1
sikirica,S,1
sikirje,S,1
sikole,S,1
silbaš,S,1
siljevica,S,1
simickraj,S,1
simidžiska mahala,S,1
simićevo,S,1
simići,S,1
simonova mahala,S,1
simonovac,S,1
simonovci,S,1
simovići,S,1
sinjaglava,S,1
sinjac,S,1
sinjivir,S,1
sinošević,S,1
sinđelići,S,1
siokovac,S,1
sipić,S,1
sirakovo,S,1
sirdija,S,1
sirig,S,1
sirogojno,S,1
sirovičine,S,1
sirča,S,1
sisevac,S,1
sitarice,S,1
sitniče,S,1
sivac,S,1
sivčina,S,1
sjeverin,S,1
skakavci,S,1
skela,S,1
skok,S,1
skokuće,S,1
skorenovac,S,1
skorica,S,1
skrapež,S,1
skrađani,S,1
skrivenica,S,1
skrobnica,S,1
skrvenica,S,1
skržuti,S,1
skubina mahala,S,1
skupljen,S,1
sladaja,S,1
sladinac,S,1
slanci,S,1
slaništari,S,1
slanište,S,1
slankamenačkivinogradi,S,1
slatinskabanja,S,1
slavinja,S,1
slavkovica,S,1
slavkovići,S,1
slavujevac,S,1
slavujevce,S,1
slepčević,S,1
slivje,S,1
slivlje,S,1
slišane,S,1
slovac,S,1
smedovac,S,1
smiljevac,S,1
smiljević,S,1
smilovlaz,S,1
smilovac,S,1
smilovci,S,1
smoljinac,S,1
smoluća,S,1
smrdan,S,1
smrdić,S,1
smudinoge,S,1
snegotin,S,1
soderce,S,1
softarci,S,1
sokolići,S,1
sokolova,S,1
sokolova mahala,S,1
sokolovac,S,1
sokolovica,S,1
sokolovo,S,1
sokolovo brdo,S,1
solačkasena,S,1
solotuša,S,1
sonta,S,1
sopotnica,S,1
sot,S,1
sovač,S,1
sovljak,S,1
sočica,S,1
sočice,S,1
spance,S,1
spančevac,S,1
spaskova mahala,S,1
spasovići,S,1
sponce,S,1
srbijanci,S,1
srbovo,S,1
srednjadobrinja,S,1
srednja mahala,S,1
srednjamala,S,1
srednjatušimlja,S,1
srednjevo,S,1
srednjibučumet,S,1
srednjidel,S,1
srednjikraj,S,1
srednjirid,S,1
srednjisalaš,S,1
srednjistatovac,S,1
sredor,S,1
sremskarača,S,1
sremskimihaljevci,S,1
sremčica,S,1
sretenovići,S,1
srezojevci,S,1
srezovac,S,1
srećkovac,S,1
srndalje,S,1
srnećidol,S,1
srnje,S,1
srpce,S,1
srpskacrnja,S,1
srpskakuća,S,1
srpskaornica,S,1
srpskiitebej,S,1
srpskimiletić,S,1
stajinci,S,1
stajićevo,S,1
stajkovce,S,1
stalać,S,1
stalaćgrad,S,1
stalčiceva mahala,S,1
stambolijska mahala,S,1
stamenkovci,S,1
stamirovac,S,1
stamnica,S,1
stanbolinci,S,1
stanboliska mahala,S,1
stanevce,S,1
stanevce mahala,S,1
stanimirovci,S,1
stanimirovska mahala,S,1
staničenje,S,1
staničina mahala,S,1
stanišina mahala,S,1
stanišinci,S,1
stanišić,S,1
stanjevo,S,1
stanjinac,S,1
stankovci,S,1
stanoinci,S,1
stanovište,S,1
stanovo,S,1
stanulovići,S,1
stanča,S,1
stančicamala,S,1
stapar,S,1
stapari,S,1
starabanja,S,1
starabingula,S,1
starabožurna,S,1
starabrezovica,S,1
staramaala,S,1
staramoravica,S,1
starac,S,1
starci,S,1
staribanovci,S,1
staribračin,S,1
stariglog,S,1
starilec,S,1
starislankamen,S,1
staritrstenik,S,1
starizlidol,S,1
stariđurevac,S,1
starižednik,S,1
staro,S,1
starokorito,S,1
staromomčilovo,S,1
staro selo,S,1
starčeviće,S,1
stejanovci,S,1
stenjevac,S,1
stepanje,S,1
stepanovićevo,S,1
stepašinovac,S,1
stepojevac,S,1
sterijino,S,1
stevanići,S,1
stevanovci,S,1
stogazovac,S,1
stojanovci,S,1
stojačak,S,1
stojkovabara,S,1
stojkovci,S,1
stojnik,S,1
stol,S,1
stopanja,S,1
stradovo,S,1
stragari,S,1
strajiniće,S,1
stranjevo,S,1
straža,S,1
stražarija,S,1
strelac,S,1
strezovce,S,1
strešak,S,1
striža,S,1
strižilo,S,1
strmenica,S,1
strmnagora,S,1
